# Generated: 2025-12-30T02:28:48.853220
# Source: scripts/generate_crosswalk.py
# Review status: auto-generated, pending expert review
naics_code,naics_name,relationship,uniclass_code,uniclass_table,uniclass_title,cardinality,confidence,notes
238210,Electrical Contractors and Other Wiring Installation Contractors,produces,Co_70_10_57,Co,Nuclear power generation complexes,1:N,B,score=0.4
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_17_96,Ss,Water cooling systems,1:N,A,score=0.769
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_37_48,Ss,Low-temperature hot water heating systems,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_37_51,Ss,Medium-temperature hot water heating systems,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_75_70_52_97,Ss,Water-to-air heat pump control systems,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_92_94,Ss,Underfloor low-temperature hot water heating systems,1:N,A,score=0.588
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65,Ss,Ventilation and air conditioning systems,1:N,B,score=0.462
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80,Ss,Air conditioning systems,1:N,B,score=0.462
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80_05,Ss,Central air conditioning systems,1:N,B,score=0.429
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80_45,Ss,Local air conditioning systems,1:N,B,score=0.429
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80_45_72,Ss,Room air conditioning systems,1:N,B,score=0.429
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_60_65_37_12,Pr,Chilled water cooling coils,1:N,A,score=0.714
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_04,Pr,Air-to-water heat pumps,1:N,A,score=0.714
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_96,Pr,Water-to-air heat pumps,1:N,A,score=0.714
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_65_57_02_96,Pr,Water wash grease air filters,1:N,A,score=0.667
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_60_65_37_47,Pr,Low-temperature hot water heating coils,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_65_57_02_15,Pr,Cold water mist grease air filters,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_36_49,Pr,Low-temperature hot water underfloor heating,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_47,Pr,Low-temperature air-to-water heat pumps,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_82,Pr,Single-split water-to-air heat pumps,1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_50,Pr,Medium or high-temperature air-to-water heat pumps,1:N,A,score=0.588
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_20_45_30,Ac,Fuel station air and water dispensing,1:N,A,score=0.667
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_60_60,Ac,Heating and chilled water installations testing,1:N,A,score=0.667
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_15_15_08,Ac,"Boilers, heating and hot water systems surveying",1:N,A,score=0.625
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65,Ac,Ventilation and air conditioning activities,1:N,B,score=0.462
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_15_15_95,Ac,Ventilation and air conditioning systems surveying,1:N,B,score=0.429
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65_60,Ac,Ventilation and air conditioning installation testing,1:N,B,score=0.429
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65_65,Ac,Ventilation and air conditioning systems commissioning,1:N,B,score=0.429
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_10_40_67,Ac,Plumbing,1:N,B,score=0.417
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65_60_01,Ac,Air conditioning plant and equipment testing,1:N,B,score=0.4
23822,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_10_40_63,Ac,Pipe fitting,1:N,B,score=0.385
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_65,En,Ventilation and air conditioning entities,1:N,B,score=0.462
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_65_80,En,Air conditioning entities,1:N,B,score=0.462
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_30_70_17,En,Cooling towers,1:N,B,score=0.385
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_65_40,En,Ventilation entities,1:N,B,score=0.385
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_20_60_02,En,Air force buildings,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_30_85,En,Marine and water entities,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_32_85_96,En,Water-retaining walls,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_32_95_85,En,Surface water channels,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_42_90,En,Water activity entities,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_55_15_50,En,Water treatment buildings,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_65,Co,Ventilation and air conditioning complexes,1:N,B,score=0.462
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_42_85_96,Co,Water parks,1:N,B,score=0.385
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_60_10,Co,Heating complexes,1:N,B,score=0.385
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_60_40,Co,Cooling complexes,1:N,B,score=0.385
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_20_60_02,Co,Air force complexes,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_25_50_58,Co,Open-air museums,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_32_85_96,Co,Water control complexes,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_32_85_98,Co,Water pumping complexes,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_35_10_02,Co,Air ambulance complexes,1:N,B,score=0.357
23822,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_55_15_10,Co,Water extraction complexes,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_17_96,Ss,Water cooling systems,1:N,A,score=0.769
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_37_48,Ss,Low-temperature hot water heating systems,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_37_51,Ss,Medium-temperature hot water heating systems,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_75_70_52_97,Ss,Water-to-air heat pump control systems,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_60_40_92_94,Ss,Underfloor low-temperature hot water heating systems,1:N,A,score=0.588
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65,Ss,Ventilation and air conditioning systems,1:N,B,score=0.462
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80,Ss,Air conditioning systems,1:N,B,score=0.462
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80_05,Ss,Central air conditioning systems,1:N,B,score=0.429
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80_45,Ss,Local air conditioning systems,1:N,B,score=0.429
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Ss_65_80_45_72,Ss,Room air conditioning systems,1:N,B,score=0.429
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_60_65_37_12,Pr,Chilled water cooling coils,1:N,A,score=0.714
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_04,Pr,Air-to-water heat pumps,1:N,A,score=0.714
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_96,Pr,Water-to-air heat pumps,1:N,A,score=0.714
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_65_57_02_96,Pr,Water wash grease air filters,1:N,A,score=0.667
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_60_65_37_47,Pr,Low-temperature hot water heating coils,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_65_57_02_15,Pr,Cold water mist grease air filters,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_36_49,Pr,Low-temperature hot water underfloor heating,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_47,Pr,Low-temperature air-to-water heat pumps,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_82,Pr,Single-split water-to-air heat pumps,1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",uses,Pr_70_60_37_50,Pr,Medium or high-temperature air-to-water heat pumps,1:N,A,score=0.588
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_20_45_30,Ac,Fuel station air and water dispensing,1:N,A,score=0.667
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_60_60,Ac,Heating and chilled water installations testing,1:N,A,score=0.667
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_15_15_08,Ac,"Boilers, heating and hot water systems surveying",1:N,A,score=0.625
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65,Ac,Ventilation and air conditioning activities,1:N,B,score=0.462
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_15_15_95,Ac,Ventilation and air conditioning systems surveying,1:N,B,score=0.429
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65_60,Ac,Ventilation and air conditioning installation testing,1:N,B,score=0.429
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65_65,Ac,Ventilation and air conditioning systems commissioning,1:N,B,score=0.429
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_10_40_67,Ac,Plumbing,1:N,B,score=0.417
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_65_60_01,Ac,Air conditioning plant and equipment testing,1:N,B,score=0.4
238220,"Plumbing, Heating, and Air-Conditioning Contractors",performs,Ac_10_40_63,Ac,Pipe fitting,1:N,B,score=0.385
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_65,En,Ventilation and air conditioning entities,1:N,B,score=0.462
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_65_80,En,Air conditioning entities,1:N,B,score=0.462
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_30_70_17,En,Cooling towers,1:N,B,score=0.385
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_65_40,En,Ventilation entities,1:N,B,score=0.385
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_20_60_02,En,Air force buildings,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_30_85,En,Marine and water entities,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_32_85_96,En,Water-retaining walls,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_32_95_85,En,Surface water channels,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_42_90,En,Water activity entities,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,En_55_15_50,En,Water treatment buildings,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_65,Co,Ventilation and air conditioning complexes,1:N,B,score=0.462
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_42_85_96,Co,Water parks,1:N,B,score=0.385
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_60_10,Co,Heating complexes,1:N,B,score=0.385
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_60_40,Co,Cooling complexes,1:N,B,score=0.385
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_20_60_02,Co,Air force complexes,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_25_50_58,Co,Open-air museums,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_32_85_96,Co,Water control complexes,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_32_85_98,Co,Water pumping complexes,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_35_10_02,Co,Air ambulance complexes,1:N,B,score=0.357
238220,"Plumbing, Heating, and Air-Conditioning Contractors",produces,Co_55_15_10,Co,Water extraction complexes,1:N,B,score=0.357
23829,Other Building Equipment Contractors,uses,Pr_40_70,Pr,Equipment,1:N,C,score=0.25
23829,Other Building Equipment Contractors,uses,Pr_20_29_04_27,Pr,Equipment fasteners,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_25_57_10_09,Pr,Building papers,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_40_30_61,Pr,Play equipment,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_40_50_83_06,Pr,Balancing equipment,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_40_50_83_44,Pr,Jumping equipment,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_40_70_13,Pr,Cleaning equipment,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_40_70_50,Pr,Mail equipment,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_40_70_51_84,Pr,Sterilization equipment,1:N,C,score=0.2
23829,Other Building Equipment Contractors,uses,Pr_40_70_63,Pr,Photographic equipment,1:N,C,score=0.2
23829,Other Building Equipment Contractors,performs,Ac_15_50_10,Ac,Building surveying,1:N,C,score=0.2
23829,Other Building Equipment Contractors,performs,Ac_85_65_27,Ac,Equipment operating,1:N,C,score=0.2
23829,Other Building Equipment Contractors,produces,En_30_70_28,En,Equipment gantries,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_70,Pr,Equipment,1:N,C,score=0.25
238290,Other Building Equipment Contractors,uses,Pr_20_29_04_27,Pr,Equipment fasteners,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_25_57_10_09,Pr,Building papers,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_30_61,Pr,Play equipment,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_50_83_06,Pr,Balancing equipment,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_50_83_44,Pr,Jumping equipment,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_70_13,Pr,Cleaning equipment,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_70_50,Pr,Mail equipment,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_70_51_84,Pr,Sterilization equipment,1:N,C,score=0.2
238290,Other Building Equipment Contractors,uses,Pr_40_70_63,Pr,Photographic equipment,1:N,C,score=0.2
238290,Other Building Equipment Contractors,performs,Ac_15_50_10,Ac,Building surveying,1:N,C,score=0.2
238290,Other Building Equipment Contractors,performs,Ac_85_65_27,Ac,Equipment operating,1:N,C,score=0.2
238290,Other Building Equipment Contractors,produces,En_30_70_28,En,Equipment gantries,1:N,C,score=0.2
2383,Building Finishing Contractors,produces,Ss_20_40_10,Ss,Building cable systems,1:N,C,score=0.2
2383,Building Finishing Contractors,produces,Ss_40_10_35_10,Ss,Building signage systems,1:N,C,score=0.2
2383,Building Finishing Contractors,produces,Ss_40_90,Ss,General finishing systems,1:N,C,score=0.2
2383,Building Finishing Contractors,uses,Pr_25_57_10_09,Pr,Building papers,1:N,C,score=0.25
2383,Building Finishing Contractors,uses,Pr_35_31_65_30,Pr,Finishing compounds,1:N,C,score=0.25
2383,Building Finishing Contractors,uses,Pr_20_29_60_20,Pr,Cup (finishing) washers,1:N,C,score=0.2
2383,Building Finishing Contractors,uses,Pr_25_71_22_15,Pr,Composite finishing battens,1:N,C,score=0.2
2383,Building Finishing Contractors,uses,Pr_25_71_22_64,Pr,Plastics finishing battens,1:N,C,score=0.2
2383,Building Finishing Contractors,uses,Pr_25_71_29_84,Pr,Stone finishing battens,1:N,C,score=0.2
2383,Building Finishing Contractors,uses,Pr_35,Pr,Covering and finishing products,1:N,C,score=0.2
2383,Building Finishing Contractors,uses,Pr_40_50_21_47,Pr,Laundry finishing tables,1:N,C,score=0.2
2383,Building Finishing Contractors,uses,Pr_40_50_21_50,Pr,Manicure finishing tables,1:N,C,score=0.2
2383,Building Finishing Contractors,performs,Ac_15_50_10,Ac,Building surveying,1:N,C,score=0.25
2383,Building Finishing Contractors,performs,Ac_05_30_10,Ac,Building regulation assessing,1:N,C,score=0.2
2383,Building Finishing Contractors,performs,Ac_05_60_10,Ac,Building contract administrating,1:N,C,score=0.2
2383,Building Finishing Contractors,performs,Ac_05_70_10,Ac,Building user assisting,1:N,C,score=0.2
2383,Building Finishing Contractors,performs,Ac_15_20_25,Ac,Ecological building surveying,1:N,C,score=0.2
2383,Building Finishing Contractors,performs,Ac_15_45_35,Ac,Historic building surveying,1:N,C,score=0.2
2383,Building Finishing Contractors,performs,Ac_15_50,Ac,Building fabric surveying,1:N,C,score=0.2
23831,Drywall and Insulation Contractors,produces,Ss_25_25_45_33,Ss,Gypsum board casing systems,1:N,B,score=0.364
23831,Drywall and Insulation Contractors,produces,Ss_30_25_10_35,Ss,Gypsum board suspended ceiling systems,1:N,B,score=0.333
23831,Drywall and Insulation Contractors,produces,Ss_25_10_30_35,Ss,Gypsum board partition systems,1:N,B,score=0.308
23831,Drywall and Insulation Contractors,produces,Ss_25_12_65_60,Ss,Plasterboard laminated partition systems,1:N,B,score=0.308
23831,Drywall and Insulation Contractors,produces,Ss_25_13_35,Ss,Gypsum block wall systems,1:N,B,score=0.308
23831,Drywall and Insulation Contractors,produces,Ss_25_25_45_35,Ss,Gypsum board wall lining systems,1:N,C,score=0.286
23831,Drywall and Insulation Contractors,produces,Ss_25_45_72,Ss,Wall insulation systems,1:N,C,score=0.25
23831,Drywall and Insulation Contractors,produces,Ss_25_20_34,Ss,Glass fibre-reinforced gypsum (GRG) cladding systems,1:N,C,score=0.235
23831,Drywall and Insulation Contractors,produces,Ss_25_45_12,Ss,Cavity wall insulation systems,1:N,C,score=0.231
23831,Drywall and Insulation Contractors,produces,Ss_25_45_72_28,Ss,External wall insulation systems,1:N,C,score=0.231
23831,Drywall and Insulation Contractors,uses,Pr_25_71_35_80,Pr,Sound insulation gypsum plasterboards,1:N,A,score=0.7
23831,Drywall and Insulation Contractors,uses,Pr_25_71_35_88,Pr,Thermal laminate gypsum plasterboards,1:N,A,score=0.7
23831,Drywall and Insulation Contractors,uses,Pr_25_71_35_81,Pr,Sound-insulating laminate gypsum plasterboards,1:N,A,score=0.636
23831,Drywall and Insulation Contractors,uses,Pr_20_31_35_35,Pr,Gypsum,1:N,A,score=0.5
23831,Drywall and Insulation Contractors,uses,Pr_20_29_76_65,Pr,Plasterboard screws,1:N,B,score=0.444
23831,Drywall and Insulation Contractors,uses,Pr_20_93_52_36,Pr,Gypsum blocks,1:N,B,score=0.444
23831,Drywall and Insulation Contractors,uses,Pr_25_71_35_06,Pr,Gypsum baseboards,1:N,B,score=0.444
23831,Drywall and Insulation Contractors,uses,Pr_25_71_35_61,Pr,Gypsum planks,1:N,B,score=0.444
23831,Drywall and Insulation Contractors,uses,Pr_25_71_35_63,Pr,Plasterboard panels,1:N,B,score=0.444
23831,Drywall and Insulation Contractors,uses,Pr_25_71_35_65,Pr,Gypsum plasterboards,1:N,B,score=0.444
23831,Drywall and Insulation Contractors,performs,Ac_15_10_88,Ac,Thermal imaging surveying,1:N,B,score=0.3
23831,Drywall and Insulation Contractors,performs,Ac_85_70_40,Ac,Insulating and waterproofing retrofitted living roofs,1:N,C,score=0.25
238310,Drywall and Insulation Contractors,produces,Ss_25_25_45_33,Ss,Gypsum board casing systems,1:N,B,score=0.364
238310,Drywall and Insulation Contractors,produces,Ss_30_25_10_35,Ss,Gypsum board suspended ceiling systems,1:N,B,score=0.333
238310,Drywall and Insulation Contractors,produces,Ss_25_10_30_35,Ss,Gypsum board partition systems,1:N,B,score=0.308
238310,Drywall and Insulation Contractors,produces,Ss_25_12_65_60,Ss,Plasterboard laminated partition systems,1:N,B,score=0.308
238310,Drywall and Insulation Contractors,produces,Ss_25_13_35,Ss,Gypsum block wall systems,1:N,B,score=0.308
238310,Drywall and Insulation Contractors,produces,Ss_25_25_45_35,Ss,Gypsum board wall lining systems,1:N,C,score=0.286
238310,Drywall and Insulation Contractors,produces,Ss_25_45_72,Ss,Wall insulation systems,1:N,C,score=0.25
238310,Drywall and Insulation Contractors,produces,Ss_25_20_34,Ss,Glass fibre-reinforced gypsum (GRG) cladding systems,1:N,C,score=0.235
238310,Drywall and Insulation Contractors,produces,Ss_25_45_12,Ss,Cavity wall insulation systems,1:N,C,score=0.231
238310,Drywall and Insulation Contractors,produces,Ss_25_45_72_28,Ss,External wall insulation systems,1:N,C,score=0.231
238310,Drywall and Insulation Contractors,uses,Pr_25_71_35_80,Pr,Sound insulation gypsum plasterboards,1:N,A,score=0.7
238310,Drywall and Insulation Contractors,uses,Pr_25_71_35_88,Pr,Thermal laminate gypsum plasterboards,1:N,A,score=0.7
238310,Drywall and Insulation Contractors,uses,Pr_25_71_35_81,Pr,Sound-insulating laminate gypsum plasterboards,1:N,A,score=0.636
238310,Drywall and Insulation Contractors,uses,Pr_20_31_35_35,Pr,Gypsum,1:N,A,score=0.5
238310,Drywall and Insulation Contractors,uses,Pr_20_29_76_65,Pr,Plasterboard screws,1:N,B,score=0.444
238310,Drywall and Insulation Contractors,uses,Pr_20_93_52_36,Pr,Gypsum blocks,1:N,B,score=0.444
238310,Drywall and Insulation Contractors,uses,Pr_25_71_35_06,Pr,Gypsum baseboards,1:N,B,score=0.444
238310,Drywall and Insulation Contractors,uses,Pr_25_71_35_61,Pr,Gypsum planks,1:N,B,score=0.444
238310,Drywall and Insulation Contractors,uses,Pr_25_71_35_63,Pr,Plasterboard panels,1:N,B,score=0.444
238310,Drywall and Insulation Contractors,uses,Pr_25_71_35_65,Pr,Gypsum plasterboards,1:N,B,score=0.444
238310,Drywall and Insulation Contractors,performs,Ac_15_10_88,Ac,Thermal imaging surveying,1:N,B,score=0.3
238310,Drywall and Insulation Contractors,performs,Ac_85_70_40,Ac,Insulating and waterproofing retrofitted living roofs,1:N,C,score=0.25
23832,Painting and Wall Covering Contractors,produces,Ss_25_45,Ss,Wall covering and finish systems,1:N,A,score=0.8
23832,Painting and Wall Covering Contractors,produces,Ss_30_40,Ss,Roof and balcony covering and finish systems,1:N,B,score=0.385
23832,Painting and Wall Covering Contractors,produces,Ss_20_70_65,Ss,Protective painting systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,produces,Ss_25_45_85,Ss,Sprayed coating systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,produces,Ss_32_46_65,Ss,Plaster-coating systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,produces,Ss_40_90_40_42,Ss,Intumescent coating systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,produces,Ss_40_90_60_55,Ss,Multicolour coating systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,produces,Ss_40_90_60_85,Ss,Special coating systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,produces,Ss_40_90_60_95,Ss,Waterborne paint systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,produces,Ss_40_90_65,Ss,Powder-coating systems,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,uses,Pr_35_31,Pr,Formless covering and finish products,1:N,B,score=0.455
23832,Painting and Wall Covering Contractors,uses,Pr_35_93,Pr,Unit covering and finish products,1:N,B,score=0.455
23832,Painting and Wall Covering Contractors,uses,Pr_15_31_04_60,Pr,Paint strippers,1:N,B,score=0.4
23832,Painting and Wall Covering Contractors,uses,Pr_35_31_64_32,Pr,Finish plasters,1:N,B,score=0.4
23832,Painting and Wall Covering Contractors,uses,Pr_35_31_66_55,Pr,Multicoloured finish basecoats,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,uses,Pr_35_31_66_65,Pr,Powder-coating primers,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,uses,Pr_35_31_66_71,Pr,Resin coating primers,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,uses,Pr_35_31_67_41,Pr,Insecticidal paint additives,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,uses,Pr_35_31_77_42,Pr,Intumescent coating sealers,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,uses,Pr_35_31_22_55,Pr,Multicoloured finish spatter coatings,1:N,B,score=0.333
23832,Painting and Wall Covering Contractors,performs,Ac_25_20_60,Ac,Painting,1:N,B,score=0.444
23832,Painting and Wall Covering Contractors,performs,Ac_10_40_60,Ac,Painting and decorating,1:N,B,score=0.4
23832,Painting and Wall Covering Contractors,performs,Ac_30_50_61,Ac,Paint spraying,1:N,B,score=0.4
23832,Painting and Wall Covering Contractors,performs,Ac_15_40_45,Ac,Lead paint surveying,1:N,B,score=0.364
23832,Painting and Wall Covering Contractors,performs,Ac_85_10_06,Ac,Barrier maintenance,1:N,B,score=0.3
23832,Painting and Wall Covering Contractors,performs,Ac_42_40_14,Ac,Climbing wall activities,1:N,C,score=0.273
23832,Painting and Wall Covering Contractors,performs,Ac_05_30_60,Ac,Party wall notices agreeing,1:N,C,score=0.25
23832,Painting and Wall Covering Contractors,performs,Ac_85_10,Ac,Barrier and fence maintenance activities,1:N,C,score=0.25
23832,Painting and Wall Covering Contractors,produces,En_32_85_06,En,Barrier beaches,1:N,B,score=0.3
238320,Painting and Wall Covering Contractors,produces,Ss_25_45,Ss,Wall covering and finish systems,1:N,A,score=0.8
238320,Painting and Wall Covering Contractors,produces,Ss_30_40,Ss,Roof and balcony covering and finish systems,1:N,B,score=0.385
238320,Painting and Wall Covering Contractors,produces,Ss_20_70_65,Ss,Protective painting systems,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,produces,Ss_25_45_85,Ss,Sprayed coating systems,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,produces,Ss_32_46_65,Ss,Plaster-coating systems,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,produces,Ss_40_90_40_42,Ss,Intumescent coating systems,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,produces,Ss_40_90_60_55,Ss,Multicolour coating systems,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,produces,Ss_40_90_60_85,Ss,Special coating systems,1:N,B,score=0.364
